"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_yahoo","passAttMedian","passCompMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"CLYDEGATES","Clyde Gates","WR","NYJ",514,7.10439023078123,11.08,NA,NA,NA,NA,10.5,NA,NA,NA,3.125,NA,NA,NA,NA,NA,NA,NA,4.743,7.10439023078123,NA,4.43488162186997,NA,2.81738198579106
"ERICWEEMS","Eric Weems","WR","CHI",515,6.96695013089005,-0.36,NA,NA,NA,NA,7.3125,1,NA,NA,NA,16.5,NA,NA,NA,9.2125,NA,0,5.58083333333333,6.96695013089005,NA,6.80176387968592,NA,3.31520731413364
"JEFFMAEHL","Jeff Maehl","WR","PHI",516,6.94270152021715,NA,NA,NA,NA,NA,8.35,NA,NA,9.125,NA,3.875,NA,NA,NA,NA,NA,NA,4.27,6.94270152021715,NA,2.83398276870791,NA,2.4806656178404
"KONRADREULAND","Konrad Reuland","TE","NYJ",517,6.91686468074612,NA,NA,NA,NA,NA,5.875,NA,NA,NA,1.25,NA,21.625,NA,NA,NA,NA,NA,5.75,6.91686468074612,NA,10.6817113953399,NA,4.13127500806056
"COLLINMOONEY","Collin Mooney","RB","TEN",518,6.88941087130419,9.825,11.7,1.7,NA,NA,6.7,NA,NA,3.5,1.25,1.625,NA,NA,NA,NA,NA,NA,5.15035714285714,6.88941087130419,NA,4.27029119671737,NA,2.78276375238589
"KAMARAIKEN","Kamar Aiken","WR","BAL",519,6.85,NA,NA,NA,NA,NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.85,6.85,NA,NA,NA,NA
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",520,6.71678264732036,NA,25.55,13.05,NA,NA,19.3,3.25,NA,6.15,3.425,5.725,NA,NA,NA,NA,NA,0,9.55625,6.71678264732036,NA,8.6942800709651,NA,3.71325943151551
"DANTEROSARIO","Dante Rosario","TE","CHI",521,6.67501835817375,0.74,NA,NA,NA,NA,8.3125,1.625,NA,3.75,2.5,13.875,4.375,NA,NA,NA,NA,0,5.01392857142857,6.67501835817375,NA,4.60932262480332,NA,2.85407208698851
"JEFFKING","Jeff King","TE","ARI",522,6.66,11.46,NA,NA,NA,NA,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.04,6.66,NA,3.33047293938864,NA,2.58509218211997
"RYANGRANT","Ryan Grant","WR","WAS",523,6.64375,NA,NA,NA,NA,NA,8.1625,NA,NA,9,3.125,5.125,12.875,NA,NA,NA,NA,NA,7.6575,6.64375,NA,3.74955830732101,NA,2.67323822749487
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",524,6.58750250246691,NA,15.875,16.525,NA,NA,14.1175,NA,6.625,NA,1.25,4.425,0.5,NA,NA,NA,NA,NA,8.47392857142857,6.58750250246691,NA,6.91648451423946,NA,3.33933645590894
"TEVINREESE","Tevin Reese","WR","SD",525,6.5625,NA,NA,NA,NA,NA,6.1875,NA,NA,NA,17.25,2.625,NA,NA,NA,NA,NA,NA,8.6875,6.5625,NA,7.62628063016304,NA,3.48862756800338
"LEESMITH","Lee Smith","TE","BUF",526,6.56249400970235,15.975,NA,NA,NA,NA,8.0625,5,NA,8.125,NA,4.75,5,NA,NA,NA,NA,0,6.65035714285714,6.56249400970235,NA,4.28918516445723,NA,2.78673771250272
"ADAMTHIELEN","Adam Thielen","WR","MIN",527,6.40625,NA,NA,NA,NA,NA,10.3125,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,6.40625,6.40625,NA,5.5242717280199,NA,3.04651293875519
"PATRICKDIMARCO","Patrick DiMarco","RB","ATL",528,6.37281373010672,NA,8.45,6.6,NA,NA,7.525,NA,NA,5,1.25,2.6,0.6,NA,NA,14.065,NA,NA,5.68625,6.37281373010672,NA,4.43297445289277,NA,2.81698085175952
"DAMIENWILLIAMS","Damien Williams","RB","MIA",529,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.625,6.2,0.5,NA,NA,NA,NA,NA,6.775,6.35,NA,6.58136573972302,NA,3.26885106805051
"BRANDONSTOKLEY","Brandon Stokley","WR","BAL",530,6.33,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33,6.33,NA,NA,NA,NA
"DJWILLIAMS","D.J. Williams","TE","NE",531,6.22348001572101,-0.03,NA,NA,NA,NA,9.3625,NA,17.875,NA,1.875,1.75,NA,NA,NA,NA,NA,0,4.39892857142857,6.22348001572101,NA,7.47700550019859,NA,3.45723059405483
"CHRISRAINEY","Chris Rainey","RB","IND",532,6.22125,-4.71,16.575,NA,NA,NA,12.4425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.684375,6.22125,NA,11.2866959846538,NA,4.25852115679604
"TOMMYSTREETER","Tommy Streeter","WR","TB",533,6.1875,NA,NA,NA,NA,NA,7.125,NA,NA,2.6,NA,15.5,NA,NA,NA,NA,NA,NA,8.40833333333333,6.1875,NA,6.54505220249108,NA,3.26121325736682
"CHASEDANIEL","Chase Daniel","QB","KC",534,6.12839741681469,1.93,NA,NA,NA,NA,6.34,-3.24,11.76,3.64,3.6,8.28,NA,NA,NA,14.66,17.9999576438696,9.856,5.13555555555556,6.12839741681469,NA,5.68992452247203,NA,3.08135461983868
"DEONTETHOMPSON","Deonte Thompson","WR","BAL",535,6.00000504205382,NA,NA,NA,NA,NA,10.7875,10.75,NA,4.25,NA,4,2.5,1.25,NA,NA,NA,0,4.1921875,6.00000504205382,NA,4.15564688606559,NA,2.75865066378405
"BRIANLEONARD","Brian Leonard","RB",NA,536,5.85,12.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,5.85,NA,NA,NA,NA
"JEREMYSTEWART","Jeremy Stewart","RB","OAK",537,5.83392882926685,-0.09,13.075,NA,NA,NA,9.8175,0.75,NA,NA,NA,0.55,1.125,NA,NA,NA,NA,0,3.59428571428571,5.83392882926685,NA,5.71675660157634,NA,3.08699819950814
"BLAINEGABBERT","Blaine Gabbert","QB","SF",538,5.81664682526959,2.25,NA,NA,NA,NA,7.5,-0.84,NA,12.94,1.4,5.56,NA,NA,37.9,NA,13.5999527732259,7.4999828338623,7.38288888888889,5.81664682526959,NA,13.3103906779628,NA,4.68416399214828
"LEONWASHINGTON","Leon Washington","RB","TEN",539,5.75624582840926,-0.27,12.9,5.875,NA,NA,9.3875,NA,NA,NA,1.5,0.95,0.625,NA,NA,NA,NA,NA,4.395,5.75624582840926,NA,5.09360380304367,NA,2.95593073913376
"DEREKANDERSON","Derek Anderson","QB","CAR",540,5.54545910421437,2.16,19.86,NA,NA,NA,7.582,0.58,1.24,2.82,1.4,7.3,NA,NA,NA,NA,9.45830894830856,5.45891241942046,4.77133333333333,5.54545910421437,NA,6.44921261528435,NA,3.24105535816763
"SILASREDD","Silas Redd","RB","WAS",541,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,5.5,5.5,NA,NA,NA,NA
"JAYPROSCH","Jay Prosch","RB","HOU",542,5.425,NA,8.425,2.425,NA,NA,5.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.425,5.425,NA,3,NA,2.51558395076785
"WILLTAUFOOU","Will Ta'ufo'ou","RB","JAC",543,5.38367524120374,12.65,9.55,3.625,NA,NA,6.5875,NA,NA,5.325,2.5,3.25,0.5,NA,NA,NA,NA,NA,5.4459375,5.38367524120374,NA,3.98777393539572,NA,2.72334201819718
"JOHNPHILLIPS","John Phillips","TE","SD",544,5.296875,8.17,NA,NA,NA,NA,9.0625,8.625,NA,4.875,2.5,1.75,3.125,NA,NA,NA,NA,0,5.40964285714286,5.296875,NA,3.12670415438487,NA,2.54223358112049
"WESLYESAUNDERS","Weslye Saunders","TE","IND",545,5.15870816406324,13.16,NA,NA,NA,NA,8.5375,NA,NA,NA,NA,0.75,1.875,NA,NA,NA,NA,NA,4.7925,5.15870816406324,NA,5.83828255818153,NA,3.11255870174662
"JEFFDEMPS","Jeff Demps","RB","TB",546,5.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,1.8,NA,NA,NA,NA,NA,NA,5.025,5.025,NA,4.56083873865323,NA,2.84387449204593
"MARQUEISGRAY","MarQueis Gray","TE","CLE",547,5,NA,NA,NA,NA,NA,5.1625,NA,NA,7.375,6.875,1.25,3.125,NA,NA,NA,NA,NA,4.7575,5,NA,2.572292265665,NA,2.42562436677213
"PATEDWARDS","Pat Edwards","WR","DET",548,4.975,NA,NA,NA,NA,NA,4.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.975,4.975,NA,NA,NA,NA
"CHRISHARPER","Chris Harper","WR","GB",549,4.94578131353008,NA,NA,NA,NA,NA,NA,NA,NA,10.625,NA,3.875,1.25,NA,NA,NA,NA,0,3.15,4.94578131353008,NA,4.83638553053828,NA,2.90183013039293
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",550,4.9374988269973,6.315,14.675,5.5,NA,NA,10.0875,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.59521428571429,4.9374988269973,NA,4.65741156652491,NA,2.86418661343913
"MONTELLOWENS","Montell Owens","RB","DET",551,4.86355215533409,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,0.675,1.625,NA,NA,NA,NA,0,2.72,4.86355215533409,NA,5.87932464942474,NA,3.12119106716385
"JAMESDEVELIN","James Develin","RB","NE",552,4.84999548546956,NA,14.575,7.375,NA,NA,10.975,NA,NA,NA,1.625,1.475,NA,NA,NA,NA,NA,NA,6.00416666666667,4.84999548546956,NA,5.75604030562678,NA,3.09526072410261
"LUKESTOCKER","Luke Stocker","TE","TB",553,4.8466204954449,9.19,NA,NA,NA,NA,5.4375,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3.2805,4.8466204954449,NA,3.59614985088219,NA,2.64097189276488
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",554,4.72991483045114,NA,NA,NA,NA,NA,3.58,17.48,NA,6.64,1.2,2.48,NA,NA,NA,NA,9.56888440871612,8,5.23,4.72991483045114,NA,6.57848614804348,NA,3.26824540476978
"JAMESWRIGHT","James Wright","WR","CIN",555,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.375,NA,NA,NA,NA,NA,4.6875,4.6875,NA,NA,NA,NA
"NICKKASA","Nick Kasa","TE","OAK",555,4.6875,NA,NA,NA,NA,NA,14.625,3.75,NA,5,2.5,3.5,1,NA,NA,12.475,NA,0,6.12142857142857,4.6875,NA,5.25635386483644,NA,2.99016188970418
"SEYIAJIROTUTU","Seyi Ajirotutu","WR","SD",557,4.68749976835593,NA,NA,NA,NA,NA,15.3,0.25,NA,6.875,NA,4,2.5,NA,NA,NA,NA,0,4.13214285714286,4.68749976835593,NA,5.83817180288487,NA,3.11253540663266
"EVANROYSTER","Evan Royster","RB","WAS",558,4.62892748429617,NA,7.85,NA,NA,NA,5.8925,8.2,NA,NA,NA,0.7,NA,NA,NA,NA,NA,0,3.23464285714286,4.62892748429617,NA,3.45944864043872,NA,2.61221958590672
"MICKEYSHULER","Mickey Shuler","TE",NA,559,4.609375,NA,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,4,7.25,NA,NA,NA,NA,NA,6.8125,4.609375,NA,2.62127712193885,NA,2.4359273305456
"DAVIDJOHNSON","David Johnson","TE","SD",560,4.553749042243,10.385,NA,NA,NA,NA,6.2875,NA,NA,3,1.25,3.25,NA,NA,NA,NA,NA,NA,3.96875,4.553749042243,NA,3.59318556437042,NA,2.64034841565648
"BRADSMITH","Brad Smith","WR","PHI",561,4.52355629219482,5.755,NA,NA,NA,NA,5.0625,0.2,NA,NA,4.75,2.6,NA,NA,NA,NA,NA,0,3.08125,4.52355629219482,NA,2.27147639212914,NA,2.36235389333851
"JOHNCONNER","John Conner","RB","NYG",562,4.35432725349256,4.27,NA,NA,NA,NA,NA,NA,NA,4.7,NA,4.2,4.25,NA,NA,NA,NA,NA,3.436,4.35432725349256,NA,0.231876403859182,NA,1.93336570413093
"KELLENCLEMENS","Kellen Clemens","QB","SD",563,4.34161266500066,1.28,NA,NA,NA,NA,NA,22.08,NA,7.56,1.2,2.62,NA,NA,NA,NA,7.28444220435806,7.49991188414161,4.7,4.34161266500066,NA,8.84942484006729,NA,3.74589096414198
"GREGJONES","Greg Jones","RB",NA,564,4.295,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.295,4.295,NA,NA,NA,NA
"JALENPARMELE","Jalen Parmele","RB","ARI",565,4.10625,-0.24,10.95,NA,NA,NA,8.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.710625,4.10625,NA,5.83316327133057,NA,3.11148196434279
"ANDREWSZCZERBA","Andrew Szczerba","TE","ATL",566,4.0375,NA,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0375,4.0375,NA,NA,NA,NA
"TERRELLEPRYOR","Terrelle Pryor","QB","SEA",567,3.94889641512488,1.99,NA,NA,18.98,NA,18.98,0.44,NA,NA,3.7,1.38,NA,NA,33.74,NA,7.0000622705194,3.99996660258748,8.79044444444444,3.94889641512488,NA,12.7951733831458,NA,4.57579855989533
"NILESPAUL","Niles Paul","TE","WAS",568,3.87499537177547,-0.24,NA,NA,NA,NA,7.125,5.875,NA,3.875,1.875,3.75,1,NA,NA,NA,NA,0,3.27714285714286,3.87499537177547,NA,2.6344810639271,NA,2.43870450999084
"SPENCERWARE","Spencer Ware","RB","SEA",569,3.71865439761528,NA,NA,1,NA,NA,0.75,NA,NA,NA,3.825,2.35,4.75,NA,NA,NA,NA,NA,2.535,3.71865439761528,NA,1.74262732676841,NA,2.25112129664407
"DEVINHESTER","Devin Hester","WR","ATL",570,3.6021224484016,-7.68,NA,NA,NA,NA,19.1875,0.1,NA,NA,NA,1,3.75,NA,NA,5.4425,NA,0,2.31595238095238,3.6021224484016,NA,8.86148064189426,NA,3.7484266557604
"ANDYTANNER","Andy Tanner","WR","NO",571,3.5625,NA,NA,NA,NA,NA,7.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5625,3.5625,NA,NA,NA,NA
"BROCKOSWEILER","Brock Osweiler","QB","DEN",572,3.4272724506336,2.57,NA,NA,NA,NA,2.93,6.52,3.56,6.16,2.8,3.24,NA,NA,NA,NA,10.4999952104357,6.97970072593856,3.08666666666667,3.4272724506336,NA,1.65378785994888,NA,2.23243572975828
"MATTHAZEL","Matt Hazel","WR","MIA",573,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,3.625,NA,NA,NA,NA,NA,NA,3.375,3.375,NA,0.353553390593274,NA,1.95895797247153
"RUSSELLSHEPARD","Russell Shepard","WR","TB",573,3.375,NA,NA,NA,NA,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.375,3.375,NA,NA,NA,NA
"MICHAELPALMER","Michael Palmer","TE","PIT",575,3.30797482919177,NA,NA,NA,NA,NA,6.6625,NA,NA,NA,NA,1.125,1.25,NA,NA,NA,NA,NA,1.8075,3.30797482919177,NA,3.16161054685741,NA,2.54957542765152
"TYLERCLUTTS","Tyler Clutts","RB","DAL",576,3.25092834551844,-0.0949999999999999,13.675,1.25,NA,NA,7.4625,NA,NA,NA,0.625,NA,1.025,NA,NA,NA,NA,NA,3.32392857142857,3.25092834551844,NA,5.48026924901201,NA,3.03725791625136
"MIKEMCNEILL","Mike McNeill","TE","CAR",577,3.16680983103707,NA,NA,NA,NA,NA,4.975,NA,NA,NA,NA,3.375,0.625,NA,NA,NA,NA,NA,2.24375,3.16680983103707,NA,2.20018938578781,NA,2.34736012792359
"GARRETTCELEK","Garrett Celek","TE","SF",578,3.12500726205277,0.63,NA,NA,NA,NA,7.3125,0.375,NA,5.5,NA,2.625,NA,NA,NA,NA,NA,0,2.30321428571429,3.12500726205277,NA,3.04465289483054,NA,2.5249757749522
"KEVINBROCK","Kevin Brock","TE","CIN",579,3.03776983529065,NA,NA,NA,NA,NA,6.9375,NA,NA,NA,NA,0.5,1.25,NA,NA,NA,NA,NA,2.171875,3.03776983529065,NA,3.52021690856307,NA,2.6250009496319
"MATTHEWMULLIGAN","Matthew Mulligan","TE","CHI",580,2.86468667278039,NA,NA,NA,NA,NA,5.0625,NA,NA,NA,3.125,1.125,1.25,NA,NA,NA,NA,0,1.76041666666667,2.86468667278039,NA,1.85571681455801,NA,2.27490736002134
"JAMESWILDER","James Wilder Jr","RB","CIN",581,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.625,1.075,NA,NA,NA,NA,NA,NA,2.85,2.85,NA,2.51022907321224,NA,2.41257064216933
"DARRENFELLS","Darren Fells","TE","ARI",582,2.84375,NA,NA,NA,NA,NA,5.0625,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,2.84375,2.84375,NA,3.1377863415153,NA,2.54456449277812
"RYANNASSIB","Ryan Nassib","QB","NYG",583,2.78370017131392,NA,NA,NA,NA,NA,NA,-3.32,NA,6.02,2.8,1.54,NA,NA,NA,NA,10.9132501016481,7,1.17333333333333,2.78370017131392,NA,3.87659644533707,NA,2.69995810448116
"RICHARDGORDON","Richard Gordon","TE",NA,584,2.7625,32.915,NA,NA,NA,NA,2.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8925,2.7625,NA,21.2149712025494,NA,6.34673101763851
"BENHARTSOCK","Ben Hartsock","TE",NA,585,2.735,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.735,2.735,NA,NA,NA,NA
"MARVINMCNUTT","Marvin McNutt","WR","CAR",586,2.6875,NA,NA,NA,NA,NA,7.6875,NA,NA,NA,NA,5.375,NA,NA,NA,NA,NA,NA,3.265625,2.6875,NA,1.63518443149389,NA,2.2285228786444
"BRANDONTATE","Brandon Tate","WR","CIN",587,2.64375510915982,7.035,NA,NA,NA,NA,5.1625,3.25,NA,6,NA,3.125,1.25,NA,NA,NA,NA,0,2.07178571428571,2.64375510915982,NA,2.140078123574,NA,2.33471695196929
"MIGUELMAYSONET","Miguel Maysonet","RB","PIT",588,2.61576952699364,NA,NA,4.3,NA,NA,3.225,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,2.00625,2.61576952699364,NA,1.95879427199489,NA,2.29658759735625
"ERICPAGE","Eric Page","WR","TB",589,2.51172373011992,5.825,NA,NA,NA,NA,3.975,-1.75,NA,18.65,0.5,7.1,1.25,NA,NA,NA,NA,0,1.03428571428571,2.51172373011992,NA,6.73666009872209,NA,3.30151406385571
"JOSHBELLAMY","Josh Bellamy","WR","CHI",590,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2.5,2.5,NA,NA,NA,NA
"DANORLOVSKY","Dan Orlovsky","QB","DET",591,2.39999757790265,1.97,NA,NA,NA,NA,NA,0.04,NA,6.8,2.4,3.32,NA,NA,NA,NA,10.0000159079218,6.00001143118427,2.07571428571429,2.39999757790265,NA,2.48398470204629,NA,2.40705067485803
"LERONMCCLAIN","LeRon McClain","RB",NA,592,2.39,5.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,2.39,NA,NA,NA,NA
"WALTPOWELL","Walt Powell","WR","ARI",593,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.375,13.75,NA,NA,NA,NA,NA,5.375,2.375,NA,8.04333963599698,NA,3.57634740950876
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",594,2.31754811755369,1.65,NA,NA,NA,NA,2.06,3.92,1.8,9.7,1.6,2.46,NA,NA,NA,NA,7.49995499019623,4.81745673498544,2.56416666666667,2.31754811755369,NA,2.92828000872932,NA,2.50049911581878
"JOSEPHANDERSON","Joseph Anderson","WR","CHI",595,2.205,2.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.205,2.205,NA,NA,NA,NA
"PATRICKEDWARDS","Patrick Edwards","WR",NA,596,2.14,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2.14,2.14,NA,3.79009234715989,NA,2.68176373467852
"RICHARDQUINN","Richard Quinn","TE","NO",597,2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.125,NA,NA,NA,NA,NA,NA,2.125,2.125,NA,NA,NA,NA
"BRANDONBARDEN","Brandon Barden","TE","JAC",598,2.11875,NA,NA,NA,NA,NA,3.85,NA,NA,NA,1.25,2.75,0.625,NA,NA,NA,NA,NA,2.11875,2.11875,NA,1.45850594216593,NA,2.19136216789493
"LONNIEPRYOR","Lonnie Pryor","RB","TB",599,2.05375,NA,NA,3.525,NA,NA,2.655,NA,NA,NA,NA,0.35,1.325,NA,NA,NA,NA,NA,1.96375,2.05375,NA,1.40564561086119,NA,2.18024407712333
"COREYFULLER","Corey Fuller","WR","DET",600,2.01875,NA,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01875,2.01875,NA,NA,NA,NA
"KASSIMOSGOOD","Kassim Osgood","WR","SF",600,2.01875,NA,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01875,2.01875,NA,NA,NA,NA
"JUWANTHOMPSON","Juwan Thompson","RB","DEN",602,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA
"ROBBLANCHFLOWER","Rob Blanchflower","TE","PIT",602,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.5,NA,NA,NA,NA,NA,NA,2,2,NA,0.707106781186548,NA,2.03332070520888
"ACLEONARD","A.C. Leonard","TE","MIN",604,1.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.875,NA,NA,NA,NA,NA,NA,1.9375,1.9375,NA,NA,NA,NA
"ROBERTHUGHES","Robert Hughes","RB",NA,605,1.905,NA,NA,NA,NA,NA,3.0675,NA,NA,NA,NA,NA,8.125,NA,NA,NA,NA,NA,3.73083333333333,1.905,NA,3.57619254585096,NA,2.63677428137242
"TYLERTHIGPEN","Tyler Thigpen","QB","BUF",606,1.715,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,4.1,1.715,1.715,NA,NA,NA,NA
"LUKEMCCOWN","Luke McCown","QB","NO",607,1.67516397850648,1.39,NA,NA,NA,NA,NA,NA,NA,4.52,1.2,2.04,NA,NA,NA,NA,7.09407202066155,3.53084408257019,1.30714285714286,1.67516397850648,NA,1.53117329739865,NA,2.2066462614991
"PHILLIPTANNER","Phillip Tanner","RB",NA,608,1.625,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.625,1.625,NA,NA,NA,NA
"EMILIGWENAGU","Emil Igwenagu","TE","PHI",609,1.55,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.55,NA,NA,NA,NA
"MICHAELHILL","Michael Hill","RB","GB",610,1.5,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,4.4,NA,NA,NA,NA,NA,0,1.96666666666667,1.5,NA,2.05060966544099,NA,2.31589908961078
"TEDBOLSER","Ted Bolser","TE","WAS",610,1.5,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,NA
"DOMINIQUEDAVIS","Dominique Davis","QB","ATL",612,1.44,NA,NA,NA,NA,NA,NA,NA,NA,2.88,NA,7.26,NA,NA,NA,NA,5,3,2.535,1.44,NA,3.09712770159708,NA,2.53601277851332
"TJYATES","T.J. Yates","QB","ATL",613,1.39188373657715,0.83,NA,NA,NA,NA,NA,-4.64,1.08,NA,1.2,NA,NA,NA,NA,NA,5.00063079843593,3.82755376348645,-0.432000000000001,1.39188373657715,NA,2.84251502487967,NA,2.48246020361507
"RYANMALLETT","Ryan Mallett","QB","NE",614,1.29140495912425,0.32,NA,NA,NA,NA,0.47,0.28,0.68,3.72,1.2,5.88,NA,NA,NA,NA,6.99994293197579,2.94917813352765,1.56875,1.29140495912425,NA,2.16858413322083,NA,2.34071260873055
"CIERREWOOD","Cierre Wood","RB","BAL",615,1.27328804329905,NA,NA,NA,NA,NA,NA,0.4,NA,1.1,NA,1.4,2.5,NA,NA,NA,0,0,0.771428571428571,1.27328804329905,NA,0.87368949480541,NA,2.06835797579116
"DCJEFFERSON","D.C. Jefferson","TE",NA,616,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,1.25,1.25,NA,NA,NA,NA
"JUSTICECUNNINGHAM","Justice Cunningham","TE","STL",616,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.625,1.25,NA,NA,NA,NA,NA,1.375,1.25,NA,0.21650635094611,NA,1.93013292750555
"KEVINCONE","Kevin Cone","WR","MIA",616,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,1.25,NA,NA,NA,NA,NA,1.45833333333333,1.25,NA,1.32582521472478,NA,2.16345548749923
"SKYEDAWSON","Skye Dawson","WR","TB",616,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.25,NA,NA,NA,NA,NA,1.91666666666667,1.25,NA,2.29809703885628,NA,2.36795300252692
"MARCUSTHIGPEN","Marcus Thigpen","RB","MIA",620,1.24289623858123,-5.55,NA,NA,NA,NA,NA,11.725,NA,NA,NA,NA,0.5,NA,NA,4.9475,NA,0,1.01208333333333,1.24289623858123,NA,7.28549368465629,NA,3.41694999617592
"BRANDONWILLIAMS","Brandon Williams","TE","ARI",621,1.125,NA,NA,NA,NA,NA,1.125,NA,NA,NA,NA,6.375,NA,NA,NA,NA,NA,0,2.5,1.125,NA,3.71231060122937,NA,2.6654039334763
"DOMANIQUEDAVIS","Domanique Davis","QB","ATL",622,1.08,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1.08,1.08,NA,NA,NA,NA
"TAYLORYATES","Taylor Yates","QB","ATL",622,1.08,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1.08,1.08,NA,NA,NA,NA
"FENDIONOBUN","Fendi Onobun","TE","CHI",624,0.9375,NA,NA,NA,NA,NA,11.125,NA,NA,NA,NA,1.875,NA,NA,NA,NA,NA,NA,3.25,0.9375,NA,6.54073772597557,NA,3.26030579537505
"JAMARNEWSOME","Jamar Newsome","WR","DAL",624,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,1.875,NA,NA,NA,NA,NA,2.34375,0.9375,NA,3.97747564417433,NA,2.72117598302931
"RYANWHALEN","Ryan Whalen","WR","CIN",624,0.9375,NA,NA,NA,NA,NA,16.8125,NA,NA,NA,NA,NA,1.875,NA,NA,NA,NA,NA,4.671875,0.9375,NA,10.5624075439741,NA,4.10618188026234
